order_id,customer_id,order_date,order_amount,payment_method
3688,690,2024-12-22,5145,COD
3689,1882,2024-02-16,9185,Card
3690,1954,2024-05-16,8566,UPI
3691,18,2024-05-09,2751,COD
3692,1179,2024-07-13,4048,COD
3693,1530,2024-04-26,3656,COD
3694,778,2024-12-29,19342,UPI
3695,360,2024-03-09,12231,Card
3696,332,2024-01-28,8319,UPI
3697,1942,2024-11-30,10362,UPI
3698,528,2024-01-14,1860,COD
3699,2060,2024-02-15,13408,COD
3700,1099,2024-01-16,10916,UPI
3701,212,2024-07-27,13209,COD
3702,1715,2024-06-06,11927,UPI
3703,2689,2024-12-02,14121,COD
3704,2331,2024-08-14,13221,Card
3705,2828,2024-08-28,19507,Card
3706,1054,2024-02-27,11433,Card
3707,1033,2024-10-30,19292,COD
3708,1333,2024-10-31,12800,COD
3709,1334,2024-12-10,10701,Card
3710,2725,2024-05-09,8622,UPI
3711,2753,2024-08-04,19334,UPI
3712,2474,2024-01-14,15939,Card
3713,1841,2024-12-24,11085,COD
3714,1796,2024-08-30,7676,UPI
3715,1728,2024-05-24,8131,UPI
3716,591,2024-11-21,13899,UPI
3717,1715,2024-04-12,3004,COD
3718,2139,2024-08-04,16336,UPI
3719,456,2024-12-23,17425,UPI
3720,444,2024-03-04,5775,Card
3721,79,2024-06-06,11975,COD
3722,1499,2024-06-10,10881,Card
3723,927,2024-01-18,15118,UPI
3724,2151,2024-08-03,13306,COD
3725,623,2024-11-14,807,COD
3726,1480,2024-02-18,4818,Card
3727,234,2024-02-25,14289,Card
3728,1618,2024-12-12,15768,COD
3729,2692,2024-02-27,4457,COD
3730,2031,2024-06-03,16131,Card
3731,2838,2024-02-24,15994,UPI
3732,387,2024-12-06,10423,COD
3733,2895,2024-01-19,16785,UPI
3734,1635,2024-05-30,1564,Card
3735,38,2024-12-24,951,COD
3736,1185,2024-04-17,13437,Card
3737,1486,2024-02-16,14908,COD
3738,1968,2024-07-25,7745,COD
3739,1473,2024-12-28,5544,Card
3740,241,2024-12-05,1405,Card
3741,1050,2024-05-07,9712,UPI
3742,1672,2024-07-03,4087,Card
3743,562,2024-02-27,1530,Card
3744,2000,2024-05-22,8822,UPI
3745,806,2024-04-06,4883,Card
3746,1930,2024-02-16,18858,UPI
3747,2346,2024-07-09,3565,UPI
3748,805,2024-05-19,17847,Card
3749,2202,2024-04-12,4499,UPI
3750,2780,2024-08-18,3933,UPI
3751,1676,2024-12-05,1865,UPI
3752,2516,2024-02-18,1060,Card
3753,2097,2024-04-21,17428,Card
3754,1678,2024-11-11,11881,UPI
3755,46,2024-11-17,16720,Card
3756,2828,2024-03-27,11624,COD
3757,1652,2024-10-08,5986,UPI
3758,82,2024-11-22,9545,COD
3759,2321,2024-09-08,11798,Card
3760,2442,2024-03-14,8525,COD
3761,1810,2024-02-16,18645,Card
3762,790,2024-03-16,4578,Card
3763,595,2024-04-05,11245,UPI
3764,2106,2024-01-31,3930,COD
3765,2613,2024-01-22,11884,UPI
3766,1,2024-01-17,6322,COD
3767,2264,2024-07-30,1995,Card
3768,1497,2024-05-27,10241,Card
3769,766,2024-08-22,8387,UPI
3770,671,2024-12-19,5040,COD
3771,2559,2024-10-31,11119,COD
3772,1602,2024-03-27,3926,Card
3773,915,2024-02-07,459,UPI
3774,1845,2024-02-22,17825,Card
3775,1996,2024-01-28,2043,Card
3776,95,2024-03-17,13954,UPI
3777,493,2024-07-18,2480,COD
3778,2813,2024-06-21,7996,COD
3779,150,2024-09-30,4767,Card
3780,1047,2024-02-19,9500,COD
3781,2804,2024-12-10,1455,UPI
3782,1239,2024-06-25,6662,COD
3783,399,2024-10-27,10632,COD
3784,2458,2024-08-14,18242,Card
3785,2179,2024-05-06,19232,COD
3786,855,2024-12-14,15142,UPI
3787,2196,2024-01-21,12350,Card
3788,381,2024-07-17,3571,UPI
3789,552,2024-07-07,7820,COD
3790,295,2024-11-27,3132,COD
3791,1144,2024-05-31,9978,Card
3792,456,2024-06-08,10504,UPI
3793,1554,2024-12-12,8319,COD
3794,169,2024-04-05,14757,COD
3795,710,2024-12-17,14607,Card
3796,1947,2024-03-15,5183,COD
3797,2020,2024-03-22,2721,COD
3798,2085,2024-05-07,19286,COD
3799,1722,2024-12-24,16602,UPI
3800,1285,2024-05-12,19153,UPI
3801,2279,2024-05-18,16543,UPI
3802,254,2024-09-02,983,COD
3803,2377,2024-10-17,10098,Card
3804,1321,2024-04-21,16998,Card
3805,2058,2024-07-21,8755,Card
3806,2494,2024-06-18,10967,UPI
3807,2970,2024-03-27,1303,UPI
3808,2884,2024-04-28,5509,UPI
3809,2126,2024-04-07,1371,UPI
3810,2241,2024-08-27,8834,COD
3811,401,2024-12-02,6608,Card
3812,2157,2024-05-17,12335,Card
3813,2840,2024-03-22,13910,UPI
3814,1947,2024-08-23,6836,Card
3815,2311,2024-05-15,2789,Card
3816,2377,2024-10-08,10231,UPI
3817,363,2024-01-03,9895,UPI
3818,2307,2024-02-28,15727,UPI
3819,1359,2024-04-25,5922,UPI
3820,85,2024-05-10,13602,COD
3821,1546,2024-07-19,17306,Card
3822,1825,2024-10-18,1041,COD
3823,308,2024-12-07,18931,Card
3824,262,2024-04-07,845,COD
3825,1922,2024-08-03,8415,UPI
3826,2845,2024-05-03,19856,COD
3827,631,2024-03-13,16590,UPI
3828,680,2024-05-09,3901,UPI
3829,865,2024-01-27,14108,COD
3830,2372,2024-06-13,9663,Card
3831,2973,2024-03-08,12653,COD
3832,1726,2024-01-14,12915,UPI
3833,1852,2024-04-07,5830,UPI
3834,727,2024-10-05,16102,Card
3835,1261,2024-09-03,2756,Card
3836,1649,2024-04-21,19538,Card
3837,217,2024-07-25,7587,UPI
3838,1270,2024-12-17,10058,COD
3839,448,2024-11-29,13830,Card
3840,319,2024-08-20,4861,UPI
3841,1910,2024-03-01,4001,COD
3842,2085,2024-03-25,7613,Card
3843,2779,2024-07-01,17747,COD
3844,1058,2024-08-26,12271,COD
3845,39,2024-09-06,17865,UPI
3846,1603,2024-03-11,11056,UPI
3847,2257,2024-08-15,11287,UPI
3848,830,2024-03-25,8387,COD
3849,856,2024-11-01,16886,Card
3850,2947,2024-09-27,14005,Card
3851,2649,2024-10-16,9147,Card
3852,2808,2024-08-23,9618,UPI
3853,1859,2024-10-17,7775,Card
3854,1103,2024-02-08,9625,Card
3855,1501,2024-07-24,6178,UPI
3856,2482,2024-07-01,14636,Card
3857,1821,2024-07-05,9289,Card
3858,842,2024-05-12,8354,Card
3859,2080,2024-01-30,8383,COD
3860,2441,2024-09-11,3562,COD
3861,1256,2024-05-22,11301,UPI
3862,2958,2024-04-12,9846,UPI
3863,2240,2024-03-14,18596,COD
3864,1940,2024-02-24,17684,UPI
3865,270,2024-08-23,15955,UPI
3866,2786,2024-02-29,5304,Card
3867,2125,2024-01-24,9712,UPI
3868,735,2024-01-22,16269,UPI
3869,884,2024-02-01,16506,Card
3870,2332,2024-12-16,16455,Card
3871,1113,2024-12-04,4702,COD
3872,2592,2024-01-03,15452,UPI
3873,649,2024-03-10,6237,Card
3874,1180,2024-06-08,17739,UPI
3875,2298,2024-03-28,9492,UPI
3876,2143,2024-12-30,14666,COD
3877,17,2024-02-28,1196,COD
3878,117,2024-09-08,9827,COD
3879,983,2024-08-06,19129,COD
3880,2381,2024-07-19,5184,COD
3881,1847,2024-03-17,16937,Card
3882,1546,2024-09-11,2518,COD
3883,2694,2024-09-03,13903,Card
3884,2164,2024-09-26,12919,COD
3885,963,2024-11-02,2719,Card
3886,1277,2024-05-18,5627,UPI
3887,847,2024-03-18,4803,COD
3888,2364,2024-03-20,18668,Card
3889,2858,2024-01-10,1099,COD
3890,372,2024-12-01,17046,Card
3891,2808,2024-05-03,18085,Card
3892,2925,2024-07-04,12268,COD
3893,1607,2024-02-03,17299,Card
3894,156,2024-04-30,5530,UPI
3895,2662,2024-03-20,9380,COD
3896,2556,2024-07-24,16795,UPI
3897,465,2024-02-22,17337,Card
3898,783,2024-06-04,15673,Card
3899,804,2024-09-30,3950,COD
3900,220,2024-12-23,12081,UPI
3901,2063,2024-05-14,19806,UPI
3902,1774,2024-04-07,17019,COD
3903,117,2024-08-28,5129,UPI
3904,2379,2024-02-14,14996,COD
3905,2104,2024-07-17,18544,COD
3906,1375,2024-10-17,6013,Card
3907,2019,2024-04-23,1924,Card
3908,308,2024-10-03,1694,UPI
3909,222,2024-08-28,18563,COD
3910,1197,2024-06-04,8637,COD
3911,797,2024-12-17,7360,COD
3912,1530,2024-02-13,8775,COD
3913,151,2024-03-20,484,Card
3914,1721,2024-11-07,15515,UPI
3915,1557,2024-05-17,5283,Card
3916,112,2024-05-30,8691,COD
3917,683,2024-08-29,1100,UPI
3918,1162,2024-05-22,1659,UPI
3919,2380,2024-11-06,13880,COD
3920,1566,2024-10-25,19505,COD
3921,893,2024-02-19,2733,Card
3922,1331,2024-09-18,6779,Card
3923,161,2024-06-09,17389,COD
3924,1426,2024-03-02,7795,COD
3925,278,2024-02-24,18812,Card
3926,1557,2024-01-31,2121,UPI
3927,2945,2024-11-25,5172,UPI
3928,497,2024-10-16,2587,UPI
3929,1396,2024-06-17,10930,Card
3930,1916,2024-09-22,15030,COD
3931,655,2024-11-03,2196,UPI
3932,303,2024-07-03,5025,COD
3933,438,2024-11-29,5482,Card
3934,2774,2024-01-03,14069,Card
3935,186,2024-06-09,19087,COD
3936,1590,2024-09-16,15651,COD
3937,673,2024-02-17,304,COD
3938,1274,2024-09-10,8830,COD
3939,1001,2024-03-14,18105,UPI
3940,2327,2024-11-30,1551,COD
3941,683,2024-06-14,2898,UPI
3942,1719,2024-09-16,17092,Card
3943,925,2024-01-04,15500,UPI
3944,2428,2024-04-28,5510,COD
3945,2883,2024-09-29,6390,UPI
3946,999,2024-08-13,13366,Card
3947,285,2024-12-17,17858,COD
3948,421,2024-03-10,3022,Card
3949,2161,2024-06-30,16647,Card
3950,2276,2024-12-18,4121,COD
3951,1495,2024-09-20,17443,UPI
3952,528,2024-06-29,11219,Card
3953,2544,2024-01-05,1747,COD
3954,31,2024-07-15,2276,Card
3955,162,2024-02-16,14162,UPI
3956,1842,2024-02-09,17020,Card
3957,705,2024-05-01,14108,Card
3958,722,2024-05-14,3857,Card
3959,1402,2024-05-19,17346,Card
3960,446,2024-12-15,935,UPI
3961,2792,2024-06-01,7414,COD
3962,427,2024-01-28,12056,Card
3963,2552,2024-03-17,4294,UPI
3964,1551,2024-06-23,4928,Card
3965,1968,2024-02-18,3929,Card
3966,721,2024-12-07,7441,Card
3967,2732,2024-11-05,17660,UPI
3968,1802,2024-09-30,10672,Card
3969,2630,2024-01-27,2030,Card
3970,1965,2024-11-23,10290,COD
3971,1058,2024-08-08,17257,UPI
3972,2045,2024-05-01,17132,COD
3973,736,2024-12-26,14632,COD
3974,2739,2024-03-09,1095,COD
3975,758,2024-03-11,19153,COD
3976,1796,2024-05-29,17497,Card
3977,1644,2024-07-05,17760,COD
3978,754,2024-09-02,7473,UPI
3979,24,2024-07-14,6896,Card
3980,1240,2024-02-01,19857,COD
3981,55,2024-04-18,15242,COD
3982,1305,2024-12-18,15100,UPI
3983,2852,2024-01-01,12634,UPI
3984,2375,2024-06-30,18106,COD
3985,970,2024-06-22,7677,COD
3986,2234,2024-06-17,3002,COD
3987,2543,2024-09-04,3322,COD
3988,434,2024-04-17,12982,COD
3989,208,2024-10-23,2656,UPI
3990,133,2024-09-20,18233,UPI
3991,1363,2024-01-30,2520,Card
3992,1220,2024-10-28,10897,Card
3993,1286,2024-12-26,17727,UPI
3994,1306,2024-12-17,12164,Card
3995,369,2024-11-12,8437,COD
3996,1207,2024-08-12,19898,Card
3997,2471,2024-03-29,4606,COD
3998,2292,2024-08-21,19193,COD
3999,782,2024-06-16,7791,Card
4000,2672,2024-08-18,3319,Card
4001,567,2024-05-05,17984,COD
4002,527,2024-03-01,3711,UPI
4003,37,2024-04-29,4028,Card
4004,178,2024-07-08,17149,Card
4005,639,2024-04-30,7851,UPI
4006,2900,2024-02-17,9292,Card
4007,72,2024-07-20,10570,COD
4008,2400,2024-02-28,11984,UPI
4009,2671,2024-07-03,2971,UPI
4010,1173,2024-08-10,6977,COD
4011,1721,2024-01-11,313,COD
4012,105,2024-10-07,731,COD
4013,1683,2024-07-07,9914,UPI
4014,221,2024-10-28,3610,COD
4015,1850,2024-11-05,9436,Card
4016,863,2024-08-24,8524,Card
4017,2566,2024-02-03,11359,COD
4018,299,2024-12-05,1926,Card
4019,2909,2024-05-14,8417,Card
4020,42,2024-03-02,2848,UPI
4021,771,2024-11-08,13032,COD
4022,2945,2024-08-14,9653,Card
4023,2540,2024-04-02,2265,COD
4024,1463,2024-04-25,1133,COD
4025,2133,2024-11-27,1250,Card
4026,1710,2024-05-12,7316,Card
4027,991,2024-11-27,11306,UPI
4028,711,2024-10-19,7078,UPI
4029,209,2024-07-11,992,UPI
4030,1272,2024-01-30,11567,Card
4031,1235,2024-10-24,6163,UPI
4032,39,2024-03-01,9747,COD
4033,1276,2024-10-30,1585,UPI
4034,2974,2024-12-05,17644,UPI
4035,1827,2024-12-14,9763,UPI
4036,762,2024-11-19,4338,COD
4037,1437,2024-10-28,17733,COD
4038,2994,2024-01-28,14544,Card
4039,1470,2024-03-17,7893,UPI
4040,2100,2024-04-30,11594,COD
4041,374,2024-01-03,6527,COD
4042,931,2024-02-06,3553,COD
4043,156,2024-05-26,13564,Card
4044,1566,2024-04-01,15405,Card
4045,1114,2024-12-04,4828,Card
4046,2727,2024-09-29,5527,UPI
4047,2399,2024-03-27,14481,COD
4048,2117,2024-02-09,16652,Card
4049,1266,2024-06-26,10258,Card
4050,654,2024-11-24,12293,COD
4051,63,2024-10-11,16884,COD
4052,509,2024-02-11,16187,UPI
4053,2340,2024-10-11,19184,UPI
4054,1688,2024-03-06,18737,UPI
4055,1448,2024-05-03,15107,Card
4056,1693,2024-05-24,13121,Card
4057,2869,2024-04-29,14226,COD
4058,1389,2024-04-18,3282,UPI
4059,2198,2024-04-01,7274,COD
4060,1295,2024-11-03,17823,UPI
4061,2929,2024-02-29,10760,UPI
4062,1605,2024-12-15,659,UPI
4063,1140,2024-08-14,19210,UPI
4064,704,2024-08-27,3001,COD
4065,516,2024-07-30,17047,COD
4066,1938,2024-04-07,1197,Card
4067,1834,2024-01-14,6584,UPI
4068,1265,2024-08-05,13423,COD
4069,30,2024-06-18,15499,UPI
4070,326,2024-11-02,11398,UPI
4071,2997,2024-10-06,1878,Card
4072,16,2024-12-28,1064,Card
4073,111,2024-07-28,9582,COD
4074,2920,2024-09-12,2897,COD
4075,2761,2024-06-19,12307,Card
4076,107,2024-03-13,3126,COD
4077,2427,2024-05-26,15935,COD
4078,2210,2024-12-05,14423,Card
4079,283,2024-11-12,7742,UPI
4080,269,2024-04-15,4629,UPI
4081,2532,2024-04-03,15562,Card
4082,2715,2024-03-03,14131,UPI
4083,1221,2024-06-02,7418,UPI
4084,1267,2024-09-11,2597,Card
4085,598,2024-12-16,18805,COD
4086,799,2024-02-04,14651,Card
4087,1283,2024-11-18,6014,Card
4088,2846,2024-11-07,7722,UPI
4089,1173,2024-10-22,19387,Card
4090,1891,2024-09-09,15788,UPI
4091,2438,2024-06-05,12559,Card
4092,2012,2024-05-13,15962,COD
4093,2464,2024-05-08,15777,UPI
4094,426,2024-10-06,10170,Card
4095,1726,2024-12-23,6710,UPI
4096,2915,2024-09-08,15205,Card
4097,2134,2024-05-14,16119,Card
4098,1240,2024-11-26,11761,Card
4099,2471,2024-01-11,10549,UPI
4100,118,2024-10-18,16635,UPI
4101,2930,2024-05-27,6258,COD
4102,2463,2024-11-14,11753,COD
4103,599,2024-03-20,3715,COD
4104,2088,2024-07-09,3530,COD
4105,1185,2024-12-09,1874,Card
4106,2751,2024-01-30,11257,UPI
4107,2585,2024-12-24,17945,Card
4108,2468,2024-08-16,9178,UPI
4109,664,2024-03-24,17139,UPI
4110,2143,2024-05-29,15464,Card
4111,1582,2024-12-26,14794,Card
4112,650,2024-07-07,10154,UPI
4113,1490,2024-01-21,2312,COD
4114,288,2024-02-06,18794,COD
4115,1700,2024-09-02,15723,UPI
4116,412,2024-10-09,1901,Card
4117,2448,2024-04-11,2912,Card
4118,2576,2024-10-20,2516,UPI
4119,1042,2024-08-19,14859,Card
4120,136,2024-11-11,6669,UPI
4121,2026,2024-11-21,1810,UPI
4122,759,2024-10-14,6543,UPI
4123,1272,2024-12-01,15997,Card
4124,2891,2024-09-01,9519,COD
4125,2758,2024-06-25,9296,UPI
4126,1025,2024-07-31,8555,Card
4127,381,2024-12-23,9528,COD
4128,2557,2024-04-11,4910,UPI
4129,1529,2024-10-12,2225,COD
4130,806,2024-01-22,305,Card
4131,476,2024-01-19,19676,COD
4132,954,2024-10-13,10413,COD
4133,849,2024-10-02,9544,Card
4134,897,2024-05-26,16042,UPI
4135,32,2024-02-09,898,Card
4136,1928,2024-06-15,11662,Card
4137,2166,2024-03-31,9138,UPI
4138,191,2024-03-12,6271,UPI
4139,1771,2024-12-30,9352,Card
4140,1774,2024-10-09,3497,UPI
4141,2122,2024-11-30,19561,UPI
4142,623,2024-05-19,408,Card
4143,1127,2024-08-26,19900,Card
4144,2919,2024-03-18,7433,Card
4145,586,2024-07-17,2091,Card
4146,2468,2024-01-17,15026,COD
4147,473,2024-08-05,3706,COD
4148,1788,2024-08-16,2239,UPI
4149,114,2024-12-05,19873,COD
4150,1403,2024-05-17,9844,COD
4151,1337,2024-05-26,6845,COD
4152,2378,2024-07-28,1817,UPI
4153,339,2024-06-06,8386,COD
4154,2286,2024-06-01,634,Card
4155,1197,2024-12-09,10719,Card
4156,79,2024-11-25,18230,UPI
4157,464,2024-12-23,11555,UPI
4158,1922,2024-12-17,14528,UPI
4159,2653,2024-06-11,5458,COD
4160,1988,2024-11-02,13154,UPI
4161,562,2024-04-10,7390,UPI
4162,285,2024-11-22,18024,UPI
4163,223,2024-11-22,15796,Card
4164,2641,2024-06-03,12670,UPI
4165,1290,2024-01-10,10947,Card
4166,1691,2024-12-18,12388,Card
4167,2421,2024-07-01,7913,UPI
4168,1257,2024-05-13,580,UPI
4169,2959,2024-01-06,9216,COD
4170,828,2024-11-28,11767,UPI
4171,2284,2024-11-28,1837,UPI
4172,2719,2024-09-14,12679,UPI
4173,828,2024-07-29,724,UPI
4174,2811,2024-02-20,19691,UPI
4175,1961,2024-05-26,1293,UPI
4176,1966,2024-05-07,304,COD
4177,2428,2024-09-14,18323,COD
4178,2842,2024-02-20,19710,UPI
4179,614,2024-06-02,18260,COD
4180,563,2024-03-10,10746,Card
4181,2468,2024-10-02,5116,COD
4182,2100,2024-10-05,12523,Card
4183,1745,2024-11-05,19518,UPI
4184,2867,2024-05-13,13536,Card
4185,1806,2024-08-07,5356,UPI
4186,1969,2024-06-11,17626,COD
4187,2253,2024-05-15,11826,Card
4188,731,2024-02-26,18429,Card
4189,257,2024-06-25,3701,Card
4190,185,2024-04-24,18125,UPI
4191,2193,2024-05-28,17050,UPI
4192,2032,2024-08-28,3144,COD
4193,1714,2024-05-02,16105,COD
4194,246,2024-10-18,1791,UPI
4195,2235,2024-11-22,13722,COD
4196,866,2024-03-09,16353,Card
4197,2088,2024-11-09,4272,Card
4198,601,2024-03-03,3772,Card
4199,962,2024-08-08,6178,COD
4200,1442,2024-01-16,493,Card
4201,2057,2024-03-18,1538,Card
4202,2398,2024-05-01,16351,UPI
4203,2132,2024-09-14,15580,UPI
4204,533,2024-08-04,13245,COD
4205,989,2024-04-23,2698,UPI
4206,2043,2024-05-25,15313,COD
4207,358,2024-08-24,5928,COD
4208,378,2024-03-26,19077,UPI
4209,2220,2024-06-15,3288,UPI
4210,1049,2024-05-08,6481,COD
4211,393,2024-06-13,15386,COD
4212,1127,2024-10-03,13039,COD
4213,702,2024-09-13,18681,Card
4214,1434,2024-05-11,19758,Card
4215,2597,2024-02-27,16971,UPI
4216,784,2024-09-13,498,Card
4217,1829,2024-05-20,11852,Card
4218,2380,2024-06-22,4261,COD
4219,2842,2024-06-23,673,Card
4220,2697,2024-07-27,16361,UPI
4221,983,2024-07-22,5257,Card
4222,2591,2024-01-07,13279,Card
4223,1043,2024-02-20,11605,Card
4224,1172,2024-09-15,16368,UPI
4225,2539,2024-06-26,5489,UPI
4226,2331,2024-01-31,8840,COD
4227,862,2024-12-21,2421,Card
4228,1877,2024-11-13,10374,COD
4229,1836,2024-06-02,19226,COD
4230,1699,2024-12-29,18504,UPI
4231,113,2024-02-24,7275,COD
4232,1686,2024-06-04,2516,Card
4233,1623,2024-02-13,17858,COD
4234,1423,2024-03-21,13881,UPI
4235,862,2024-06-14,15153,UPI
4236,2658,2024-01-30,5183,UPI
4237,1933,2024-11-17,8034,Card
4238,508,2024-05-15,10698,COD
4239,1668,2024-01-14,16843,Card
4240,466,2024-12-22,3406,UPI
4241,2872,2024-04-15,16020,Card
4242,2657,2024-12-24,9904,UPI
4243,1122,2024-11-13,13130,Card
4244,290,2024-03-15,10520,Card
4245,2916,2024-03-19,5378,COD
4246,1763,2024-07-12,5558,COD
4247,2830,2024-12-28,4707,UPI
4248,2210,2024-04-05,3708,COD
4249,2672,2024-02-09,13102,COD
4250,1867,2024-09-12,15438,Card
4251,717,2024-04-16,6954,UPI
4252,1401,2024-01-17,9121,Card
4253,567,2024-01-15,11404,Card
4254,1474,2024-09-28,5716,COD
4255,994,2024-01-13,5999,COD
4256,1141,2024-09-03,3129,UPI
4257,1988,2024-08-01,14085,COD
4258,2644,2024-05-30,1730,Card
4259,1994,2024-10-18,9502,COD
4260,1810,2024-02-12,16338,UPI
4261,1205,2024-04-23,915,UPI
4262,959,2024-11-25,9733,Card
4263,1717,2024-03-21,7727,Card
4264,1013,2024-12-15,19896,COD
4265,1819,2024-05-20,7423,UPI
4266,1311,2024-01-30,13621,Card
4267,475,2024-01-30,14266,COD
4268,618,2024-09-22,11479,COD
4269,641,2024-04-08,16785,COD
4270,2310,2024-04-03,2340,Card
4271,162,2024-07-29,9448,Card
4272,2004,2024-10-21,3871,COD
4273,1983,2024-02-06,8810,COD
4274,2229,2024-03-29,7570,Card
4275,725,2024-09-11,19182,UPI
4276,469,2024-08-01,12222,COD
4277,1810,2024-01-14,18528,UPI
4278,21,2024-07-10,3129,UPI
4279,260,2024-10-21,11159,Card
4280,2514,2024-06-30,3583,Card
4281,1140,2024-05-09,16977,UPI
4282,1437,2024-08-11,11311,Card
4283,537,2024-02-12,15770,UPI
4284,952,2024-06-29,7210,UPI
4285,2814,2024-06-17,9023,Card
4286,1980,2024-09-20,521,Card
4287,1841,2024-04-05,18277,COD
4288,1857,2024-07-21,17647,Card
4289,2982,2024-11-16,3311,COD
4290,851,2024-11-30,19845,Card
4291,1972,2024-03-08,11185,Card
4292,1281,2024-04-01,3286,Card
4293,1192,2024-09-22,13635,Card
4294,533,2024-11-26,12362,UPI
4295,2063,2024-06-26,19935,Card
4296,2098,2024-05-30,9350,UPI
4297,304,2024-11-12,4343,Card
4298,416,2024-02-16,6532,Card
4299,305,2024-01-03,6647,UPI
4300,2244,2024-04-12,9974,Card
4301,813,2024-09-29,8063,COD
4302,2848,2024-01-22,3376,COD
4303,2436,2024-04-25,2616,Card
4304,2805,2024-12-12,7868,COD
4305,1985,2024-04-13,8851,COD
4306,2503,2024-09-15,10686,COD
4307,713,2024-11-03,18895,COD
4308,2753,2024-10-24,1429,UPI
4309,2896,2024-05-09,1730,UPI
4310,1682,2024-10-21,13017,UPI
4311,1334,2024-10-28,9779,COD
4312,175,2024-02-17,2997,COD
4313,1090,2024-01-27,1563,UPI
4314,1417,2024-01-15,4702,COD
4315,1988,2024-09-19,17036,UPI
4316,2327,2024-12-30,13301,UPI
4317,758,2024-10-24,17161,UPI
4318,2411,2024-09-21,11404,COD
4319,1773,2024-12-26,7517,UPI
4320,171,2024-05-13,3464,Card
4321,1075,2024-03-16,18515,UPI
4322,1352,2024-01-30,4442,UPI
4323,665,2024-12-05,12893,Card
4324,592,2024-05-05,16766,COD
4325,2979,2024-03-24,837,UPI
4326,1169,2024-02-23,19589,Card
4327,2322,2024-10-09,17108,COD
4328,2556,2024-12-05,14402,Card
4329,2411,2024-09-19,2570,UPI
4330,1349,2024-12-25,9676,Card
4331,848,2024-08-09,18219,COD
4332,2703,2024-11-23,10115,UPI
4333,2346,2024-01-02,10838,Card
4334,494,2024-11-01,9973,COD
4335,546,2024-05-25,10852,COD
4336,2352,2024-01-18,17163,UPI
4337,1491,2024-01-16,15943,UPI
4338,904,2024-11-03,4141,UPI
4339,2287,2024-06-07,8587,UPI
4340,2698,2024-12-05,8724,Card
4341,1541,2024-12-17,3291,COD
4342,884,2024-10-24,4918,UPI
4343,2458,2024-07-27,9049,UPI
4344,2774,2024-07-23,17836,UPI
4345,2366,2024-04-22,8915,Card
4346,2573,2024-06-26,10656,COD
4347,905,2024-07-27,13477,COD
4348,620,2024-05-03,16150,UPI
4349,953,2024-01-15,2622,COD
4350,2849,2024-12-11,8427,Card
4351,2964,2024-10-24,9167,COD
4352,320,2024-02-14,16611,UPI
4353,876,2024-04-03,7739,COD
4354,2377,2024-04-16,285,Card
4355,1901,2024-10-04,7109,Card
4356,753,2024-05-07,13516,COD
4357,2705,2024-02-07,4853,COD
4358,1380,2024-04-06,8233,UPI
4359,1038,2024-07-16,10948,UPI
4360,71,2024-07-10,14125,UPI
4361,2875,2024-12-22,5266,COD
4362,2913,2024-01-07,12704,Card
4363,1836,2024-02-13,16096,Card
4364,2976,2024-11-27,16840,COD
4365,1547,2024-01-07,12198,Card
4366,106,2024-07-12,13964,Card
4367,770,2024-11-11,1647,COD
4368,2010,2024-01-01,12811,Card
4369,2941,2024-03-02,16058,COD
4370,2244,2024-12-08,5900,UPI
4371,2193,2024-03-29,3543,Card
4372,1374,2024-01-18,17277,COD
4373,2519,2024-04-17,10457,Card
4374,1710,2024-05-14,14642,Card
4375,216,2024-11-05,11992,UPI
4376,1117,2024-03-07,12612,COD
4377,260,2024-04-02,3865,UPI
4378,934,2024-05-17,2874,Card
4379,575,2024-07-07,10790,Card
4380,1565,2024-02-28,16934,Card
4381,1811,2024-07-05,9040,COD
4382,285,2024-08-22,12262,UPI
4383,2532,2024-03-09,7244,COD
4384,1955,2024-04-07,2263,Card
4385,2420,2024-01-08,13211,UPI
4386,70,2024-11-06,7613,Card
4387,379,2024-05-13,18405,UPI
4388,1303,2024-02-25,12664,COD
4389,2350,2024-12-25,10982,COD
4390,255,2024-04-23,18169,COD
4391,1708,2024-03-28,10070,COD
4392,2992,2024-05-17,4859,COD
4393,692,2024-04-17,2480,UPI
4394,1288,2024-01-23,3949,UPI
4395,834,2024-05-23,2738,Card
4396,2765,2024-12-22,17027,UPI
4397,2472,2024-05-23,18651,Card
4398,2261,2024-02-25,12190,COD
4399,2036,2024-04-17,2734,UPI
4400,1968,2024-12-16,288,UPI
4401,100,2024-01-06,19974,COD
4402,1853,2024-01-30,6777,COD
4403,2356,2024-11-02,18525,COD
4404,2726,2024-12-27,19894,Card
4405,2523,2024-12-10,8463,Card
4406,1572,2024-05-06,17405,UPI
4407,112,2024-10-28,8272,COD
4408,183,2024-04-30,17399,UPI
4409,2645,2024-04-08,18282,COD
4410,165,2024-06-14,12738,COD
4411,2863,2024-11-20,11308,COD
4412,2138,2024-11-14,7562,COD
4413,2024,2024-08-28,10434,COD
4414,455,2024-02-19,5891,Card
4415,2286,2024-09-24,2153,UPI
4416,2023,2024-11-20,5163,COD
4417,2582,2024-03-13,6186,Card
4418,727,2024-10-26,7952,Card
4419,2106,2024-02-21,11645,COD
4420,542,2024-09-21,5191,COD
4421,1938,2024-08-14,8647,Card
4422,1022,2024-07-11,2131,COD
4423,2666,2024-08-26,17695,Card
4424,2450,2024-01-10,1072,COD
